id,campaign_category,value,system_id,icon_image,start_time,end_time,level_id,shiori_group_id,duplication_order
301,34,2000.0,103,30,"2021/11/01 5:00:00","2021/11/07 4:59:59",0,0,0
302,44,2000.0,103,40,"2021/11/01 5:00:00","2021/11/07 4:59:59",0,0,0
303,251,1500.0,7004,80,"2021/10/19 11:00:00","2021/10/26 23:59:59",0,0,0
304,252,1500.0,7005,80,"2021/10/19 11:00:00","2021/10/26 23:59:59",0,0,0
305,151,1500.0,6004,80,"2021/11/01 11:00:00","2021/11/15 23:59:59",0,0,0
306,152,1500.0,6005,80,"2021/11/01 11:00:00","2021/11/15 23:59:59",0,0,0
307,31,2000.0,101,30,"2021/11/06 5:00:00","2021/11/11 4:59:59",0,0,0
308,41,2000.0,101,40,"2021/11/06 5:00:00","2021/11/11 4:59:59",0,0,0
309,37,2000.0,109,30,"2021/11/11 5:00:00","2021/11/16 4:59:59",0,0,0
310,38,2000.0,112,30,"2021/11/11 5:00:00","2021/11/16 4:59:59",0,0,0
311,45,2000.0,104,40,"2021/11/11 5:00:00","2021/11/20 4:59:59",0,0,0
312,31,2000.0,101,30,"2021/11/15 5:00:00","2021/11/20 4:59:59",0,0,0
313,41,2000.0,101,40,"2021/11/15 5:00:00","2021/11/20 4:59:59",0,0,0
314,34,2000.0,103,30,"2021/11/15 5:00:00","2021/11/22 4:59:59",0,0,0
315,44,2000.0,103,40,"2021/11/15 5:00:00","2021/11/22 4:59:59",0,0,0
316,32,2000.0,102,30,"2021/11/20 5:00:00","2021/11/26 4:59:59",0,0,0
317,42,2000.0,102,40,"2021/11/20 5:00:00","2021/11/26 4:59:59",0,0,0
318,37,2000.0,109,30,"2021/11/22 5:00:00","2021/11/26 4:59:59",0,0,0
319,38,2000.0,112,30,"2021/11/22 5:00:00","2021/11/26 4:59:59",0,0,0
320,31,2000.0,101,30,"2021/11/26 5:00:00","2021/11/30 4:59:59",0,0,0
321,41,2000.0,101,40,"2021/11/26 5:00:00","2021/11/30 4:59:59",0,0,0
322,34,2000.0,103,30,"2021/11/30 5:00:00","2021/12/06 4:59:59",0,0,0
323,44,2000.0,103,40,"2021/11/30 5:00:00","2021/12/06 4:59:59",0,0,0
324,81,1500.0,101,80,"2021/11/30 5:00:00","2021/12/31 4:59:59",0,0,0
325,82,1500.0,102,80,"2021/11/30 5:00:00","2021/12/31 4:59:59",0,0,0
326,83,1500.0,111,80,"2021/11/30 5:00:00","2021/12/31 4:59:59",0,0,0
327,84,1500.0,109,80,"2021/11/30 5:00:00","2021/12/31 4:59:59",0,0,0
328,85,1500.0,112,80,"2021/11/30 5:00:00","2021/12/31 4:59:59",0,0,0
329,251,1500.0,7004,80,"2021/11/16 11:00:00","2021/11/23 23:59:59",0,0,0
330,252,1500.0,7005,80,"2021/11/16 11:00:00","2021/11/23 23:59:59",0,0,0
331,31,2000.0,101,30,"2021/12/04 5:00:00","2021/12/11 4:59:59",0,0,0
332,41,2000.0,101,40,"2021/12/04 5:00:00","2021/12/11 4:59:59",0,0,0
333,45,2000.0,104,40,"2021/12/10 5:00:00","2021/12/19 4:59:59",0,0,0
334,37,2000.0,109,30,"2021/12/11 5:00:00","2021/12/16 4:59:59",0,0,0
335,38,2000.0,112,30,"2021/12/11 5:00:00","2021/12/16 4:59:59",0,0,0
336,34,2000.0,103,30,"2021/12/14 5:00:00","2021/12/22 4:59:59",0,0,0
337,44,2000.0,103,40,"2021/12/14 5:00:00","2021/12/22 4:59:59",0,0,0
338,31,2000.0,101,30,"2021/12/16 5:00:00","2021/12/23 4:59:59",0,0,0
339,41,2000.0,101,40,"2021/12/16 5:00:00","2021/12/23 4:59:59",0,0,0
340,151,1500.0,6004,80,"2021/11/30 11:00:00","2021/12/14 23:59:59",0,0,0
341,152,1500.0,6005,80,"2021/11/30 11:00:00","2021/12/14 23:59:59",0,0,0
342,251,1500.0,7004,80,"2021/12/16 11:00:00","2021/12/23 23:59:59",0,0,0
343,252,1500.0,7005,80,"2021/12/16 11:00:00","2021/12/23 23:59:59",0,0,0
344,32,2000.0,102,30,"2021/12/23 5:00:00","2021/12/28 4:59:59",0,0,0
345,42,2000.0,102,40,"2021/12/23 5:00:00","2021/12/28 4:59:59",0,0,0
346,37,2000.0,109,30,"2021/12/23 5:00:00","2021/12/28 4:59:59",0,0,0
347,38,2000.0,112,30,"2021/12/23 5:00:00","2021/12/28 4:59:59",0,0,0
348,31,2000.0,101,30,"2021/12/28 5:00:00","2021/12/31 4:59:59",0,0,0
349,41,2000.0,101,40,"2021/12/28 5:00:00","2021/12/31 4:59:59",0,0,0
350,34,2000.0,103,30,"2021/12/31 5:00:00","2022/01/07 4:59:59",0,0,0
351,44,2000.0,103,40,"2021/12/31 5:00:00","2022/01/07 4:59:59",0,0,0
352,31,2000.0,101,30,"2022/01/01 5:00:00","2022/01/07 4:59:59",0,0,0
353,41,2000.0,101,40,"2022/01/01 5:00:00","2022/01/07 4:59:59",0,0,0
354,37,2000.0,109,30,"2022/01/07 5:00:00","2022/01/12 4:59:59",0,0,0
355,38,2000.0,112,30,"2022/01/07 5:00:00","2022/01/12 4:59:59",0,0,0
356,45,2000.0,104,40,"2022/01/10 5:00:00","2022/01/19 4:59:59",0,0,0
357,31,2000.0,101,30,"2022/01/12 5:00:00","2022/01/20 4:59:59",0,0,0
358,41,2000.0,101,40,"2022/01/12 5:00:00","2022/01/20 4:59:59",0,0,0
359,34,2000.0,103,30,"2022/01/14 5:00:00","2022/01/22 4:59:59",0,0,0
360,44,2000.0,103,40,"2022/01/14 5:00:00","2022/01/22 4:59:59",0,0,0
361,151,1500.0,6004,80,"2021/12/31 11:00:00","2022/01/14 23:59:59",0,0,0
362,152,1500.0,6005,80,"2021/12/31 11:00:00","2022/01/14 23:59:59",0,0,0
363,32,2000.0,102,30,"2022/01/20 5:00:00","2022/01/25 4:59:59",0,0,0
364,42,2000.0,102,40,"2022/01/20 5:00:00","2022/01/25 4:59:59",0,0,0
365,37,2000.0,109,30,"2022/01/20 5:00:00","2022/01/25 4:59:59",0,0,0
366,38,2000.0,112,30,"2022/01/20 5:00:00","2022/01/25 4:59:59",0,0,0
367,31,2000.0,101,30,"2022/01/25 5:00:00","2022/01/28 4:59:59",0,0,0
368,41,2000.0,101,40,"2022/01/25 5:00:00","2022/01/28 4:59:59",0,0,0
369,34,2000.0,103,30,"2022/01/28 5:00:00","2022/02/12 4:59:59",0,0,0
370,44,2000.0,103,40,"2022/01/28 5:00:00","2022/02/12 4:59:59",0,0,0
371,251,1500.0,7004,80,"2022/01/14 11:00:00","2022/01/21 23:59:59",0,0,0
372,252,1500.0,7005,80,"2022/01/14 11:00:00","2022/01/21 23:59:59",0,0,0
373,31,3000.0,101,30,"2022/01/31 5:00:00","2022/02/06 4:59:59",0,0,0
374,41,3000.0,101,40,"2022/01/31 5:00:00","2022/02/06 4:59:59",0,0,0
375,45,2000.0,104,40,"2022/02/04 5:00:00","2022/02/13 4:59:59",0,0,0
376,37,2000.0,109,30,"2022/02/06 5:00:00","2022/02/11 4:59:59",0,0,0
377,38,2000.0,112,30,"2022/02/06 5:00:00","2022/02/11 4:59:59",0,0,0
378,31,2000.0,101,30,"2022/02/13 5:00:00","2022/02/20 4:59:59",0,0,0
379,41,2000.0,101,40,"2022/02/13 5:00:00","2022/02/20 4:59:59",0,0,0
380,151,1500.0,6004,80,"2022/01/28 11:00:00","2022/02/10 23:59:59",0,0,0
381,152,1500.0,6005,80,"2022/01/28 11:00:00","2022/02/10 23:59:59",0,0,0
382,251,1500.0,7004,80,"2022/02/14 11:00:00","2022/02/21 23:59:59",0,0,0
383,252,1500.0,7005,80,"2022/02/14 11:00:00","2022/02/21 23:59:59",0,0,0
384,34,2000.0,103,30,"2022/02/16 5:00:00","2022/02/20 4:59:59",0,0,0
385,44,2000.0,103,40,"2022/02/16 5:00:00","2022/02/20 4:59:59",0,0,0
386,32,2000.0,102,30,"2022/02/20 5:00:00","2022/02/25 4:59:59",0,0,0
387,42,2000.0,102,40,"2022/02/20 5:00:00","2022/02/25 4:59:59",0,0,0
388,37,2000.0,109,30,"2022/02/20 5:00:00","2022/02/25 4:59:59",0,0,0
389,38,2000.0,112,30,"2022/02/20 5:00:00","2022/02/25 4:59:59",0,0,0
390,91,1500.0,101,100,"2022/02/22 5:00:00","2022/03/07 4:59:59",0,0,0
391,92,1500.0,102,100,"2022/02/22 5:00:00","2022/03/07 4:59:59",0,0,0
392,93,1500.0,111,100,"2022/02/22 5:00:00","2022/03/07 4:59:59",0,0,0
393,94,1500.0,109,100,"2022/02/22 5:00:00","2022/03/07 4:59:59",0,0,0
394,95,1500.0,112,100,"2022/02/22 5:00:00","2022/03/07 4:59:59",0,0,0
395,96,1500.0,6004,100,"2022/02/22 5:00:00","2022/03/07 4:59:59",0,0,0
396,97,1500.0,6005,100,"2022/02/22 5:00:00","2022/03/07 4:59:59",0,0,0
397,31,2000.0,101,30,"2022/02/25 5:00:00","2022/02/28 4:59:59",0,0,0
398,41,2000.0,101,40,"2022/02/25 5:00:00","2022/02/28 4:59:59",0,0,0
399,39,2000.0,111,30,"2022/02/28 5:00:00","2022/03/04 4:59:59",0,0,0
400,49,2000.0,111,40,"2022/02/28 5:00:00","2022/03/04 4:59:59",0,0,0
401,34,2000.0,103,30,"2022/02/28 5:00:00","2022/03/08 4:59:59",0,0,0
402,44,2000.0,103,40,"2022/02/28 5:00:00","2022/03/08 4:59:59",0,0,0
403,31,2000.0,101,30,"2022/03/08 5:00:00","2022/03/13 4:59:59",0,0,0
404,41,2000.0,101,40,"2022/03/08 5:00:00","2022/03/13 4:59:59",0,0,0
405,45,2000.0,104,40,"2022/03/13 5:00:00","2022/03/22 4:59:59",0,0,0
406,151,1500.0,6004,80,"2022/02/28 9:00:00","2022/03/21 23:59:59",0,0,0
407,152,1500.0,6005,80,"2022/02/28 9:00:00","2022/03/21 23:59:59",0,0,0
408,91,1500.0,101,100,"2022/03/16 5:00:00","2022/03/31 4:59:59",0,0,0
409,92,1500.0,102,100,"2022/03/16 5:00:00","2022/03/31 4:59:59",0,0,0
410,93,1500.0,111,100,"2022/03/16 5:00:00","2022/03/31 4:59:59",0,0,0
411,94,1500.0,109,100,"2022/03/16 5:00:00","2022/03/31 4:59:59",0,0,0
412,95,1500.0,112,100,"2022/03/16 5:00:00","2022/03/31 4:59:59",0,0,0
413,96,1500.0,6004,100,"2022/03/16 5:00:00","2022/03/21 23:59:59",0,0,0
414,97,1500.0,6005,100,"2022/03/16 5:00:00","2022/03/21 23:59:59",0,0,0
415,98,1500.0,7004,100,"2022/03/16 11:00:00","2022/03/23 23:59:59",0,0,0
416,99,1500.0,7005,100,"2022/03/16 11:00:00","2022/03/23 23:59:59",0,0,0
417,100,1500.0,8004,100,"2022/03/16 5:00:00","2022/03/31 4:59:59",0,0,0
418,101,1500.0,8005,100,"2022/03/16 5:00:00","2022/03/31 4:59:59",0,0,0
419,37,3000.0,109,30,"2022/03/22 5:00:00","2022/03/26 4:59:59",0,0,0
420,38,3000.0,112,30,"2022/03/22 5:00:00","2022/03/26 4:59:59",0,0,0
421,31,3000.0,101,30,"2022/03/16 5:00:00","2022/03/24 4:59:59",0,0,0
422,41,3000.0,101,40,"2022/03/16 5:00:00","2022/03/24 4:59:59",0,0,0
423,32,3000.0,102,30,"2022/03/24 5:00:00","2022/03/30 4:59:59",0,0,0
424,42,3000.0,102,40,"2022/03/24 5:00:00","2022/03/30 4:59:59",0,0,0
425,34,2000.0,103,30,"2022/03/31 5:00:00","2022/04/07 4:59:59",0,0,0
426,44,2000.0,103,40,"2022/03/31 5:00:00","2022/04/07 4:59:59",0,0,0
427,251,1500.0,7004,80,"2022/03/16 11:00:00","2022/03/23 23:59:59",0,0,0
428,252,1500.0,7005,80,"2022/03/16 11:00:00","2022/03/23 23:59:59",0,0,0
429,31,2000.0,101,30,"2022/04/04 5:00:00","2022/04/10 4:59:59",0,0,0
430,41,2000.0,101,40,"2022/04/04 5:00:00","2022/04/10 4:59:59",0,0,0
431,37,2000.0,109,30,"2022/04/10 5:00:00","2022/04/15 4:59:59",0,0,0
432,38,2000.0,112,30,"2022/04/10 5:00:00","2022/04/15 4:59:59",0,0,0
433,45,2000.0,104,40,"2022/04/10 5:00:00","2022/04/19 4:59:59",0,0,0
434,34,2000.0,103,30,"2022/04/14 5:00:00","2022/04/21 4:59:59",0,0,0
435,44,2000.0,103,40,"2022/04/14 5:00:00","2022/04/21 4:59:59",0,0,0
436,31,3000.0,101,30,"2022/04/15 5:00:00","2022/04/23 4:59:59",0,0,0
437,41,3000.0,101,40,"2022/04/15 5:00:00","2022/04/23 4:59:59",0,0,0
438,151,1500.0,6004,80,"2022/03/31 9:00:00","2022/04/14 23:59:59",0,0,0
439,152,1500.0,6005,80,"2022/03/31 9:00:00","2022/04/14 23:59:59",0,0,0
440,37,3000.0,109,30,"2022/04/23 5:00:00","2022/04/27 4:59:59",0,0,0
441,38,3000.0,112,30,"2022/04/23 5:00:00","2022/04/27 4:59:59",0,0,0
442,32,3000.0,102,30,"2022/04/24 5:00:00","2022/04/30 4:59:59",0,0,0
443,42,3000.0,102,40,"2022/04/24 5:00:00","2022/04/30 4:59:59",0,0,0
444,34,2000.0,103,30,"2022/04/30 5:00:00","2022/05/06 4:59:59",0,0,0
445,44,2000.0,103,40,"2022/04/30 5:00:00","2022/05/06 4:59:59",0,0,0
446,251,1500.0,7004,80,"2022/04/15 11:00:00","2022/04/22 23:59:59",0,0,0
447,252,1500.0,7005,80,"2022/04/15 11:00:00","2022/04/22 23:59:59",0,0,0
448,32,3000.0,102,30,"2022/05/02 5:00:00","2022/05/05 4:59:59",0,0,0
449,42,3000.0,102,40,"2022/05/02 5:00:00","2022/05/05 4:59:59",0,0,0
450,31,3000.0,101,30,"2022/05/05 5:00:00","2022/05/10 4:59:59",0,0,0
451,41,3000.0,101,40,"2022/05/05 5:00:00","2022/05/10 4:59:59",0,0,0
452,37,2000.0,109,30,"2022/05/10 5:00:00","2022/05/15 4:59:59",0,0,0
453,38,2000.0,112,30,"2022/05/10 5:00:00","2022/05/15 4:59:59",0,0,0
454,45,2000.0,104,40,"2022/05/10 5:00:00","2022/05/19 4:59:59",0,0,0
455,34,2000.0,103,30,"2022/05/14 5:00:00","2022/05/21 4:59:59",0,0,0
456,44,2000.0,103,40,"2022/05/14 5:00:00","2022/05/21 4:59:59",0,0,0
457,31,2000.0,101,30,"2022/05/15 5:00:00","2022/05/22 4:59:59",0,0,0
458,41,2000.0,101,40,"2022/05/15 5:00:00","2022/05/22 4:59:59",0,0,0
459,151,1500.0,6004,80,"2022/04/30 11:00:00","2022/05/14 23:59:59",0,0,0
460,152,1500.0,6005,80,"2022/04/30 11:00:00","2022/05/14 23:59:59",0,0,0
461,91,1500.0,101,100,"2022/04/30 5:00:00","2022/05/10 4:59:59",0,0,0
462,92,1500.0,102,100,"2022/04/30 5:00:00","2022/05/10 4:59:59",0,0,0
463,93,1500.0,111,100,"2022/04/30 5:00:00","2022/05/10 4:59:59",0,0,0
464,94,1500.0,109,100,"2022/04/30 5:00:00","2022/05/10 4:59:59",0,0,0
465,95,1500.0,112,100,"2022/04/30 5:00:00","2022/05/10 4:59:59",0,0,0
466,96,1500.0,6004,100,"2022/04/30 11:00:00","2022/05/10 4:59:59",0,0,0
467,97,1500.0,6005,100,"2022/04/30 11:00:00","2022/05/10 4:59:59",0,0,0
468,100,1500.0,8004,100,"2022/04/30 5:00:00","2022/05/10 4:59:59",0,0,0
469,101,1500.0,8005,100,"2022/04/30 5:00:00","2022/05/10 4:59:59",0,0,0
470,32,2000.0,102,30,"2022/05/22 5:00:00","2022/05/27 4:59:59",0,0,0
471,42,2000.0,102,40,"2022/05/22 5:00:00","2022/05/27 4:59:59",0,0,0
472,37,2000.0,109,30,"2022/05/22 5:00:00","2022/05/27 4:59:59",0,0,0
473,38,2000.0,112,30,"2022/05/22 5:00:00","2022/05/27 4:59:59",0,0,0
474,31,2000.0,101,30,"2022/05/27 5:00:00","2022/05/31 4:59:59",0,0,0
475,41,2000.0,101,40,"2022/05/27 5:00:00","2022/05/31 4:59:59",0,0,0
476,34,2000.0,103,30,"2022/05/31 5:00:00","2022/06/05 4:59:59",0,0,0
477,44,2000.0,103,40,"2022/05/31 5:00:00","2022/06/05 4:59:59",0,0,0
478,251,1500.0,7004,80,"2022/05/18 11:00:00","2022/05/25 23:59:59",0,0,0
479,252,1500.0,7005,80,"2022/05/18 11:00:00","2022/05/25 23:59:59",0,0,0
480,31,2000.0,101,30,"2022/06/03 5:00:00","2022/06/09 4:59:59",0,0,0
481,41,2000.0,101,40,"2022/06/03 5:00:00","2022/06/09 4:59:59",0,0,0
482,37,2000.0,109,30,"2022/06/10 5:00:00","2022/06/15 4:59:59",0,0,0
483,38,2000.0,112,30,"2022/06/10 5:00:00","2022/06/15 4:59:59",0,0,0
484,45,2000.0,104,40,"2022/06/10 5:00:00","2022/06/19 4:59:59",0,0,0
485,34,2000.0,103,30,"2022/06/14 5:00:00","2022/06/21 4:59:59",0,0,0
486,44,2000.0,103,40,"2022/06/14 5:00:00","2022/06/21 4:59:59",0,0,0
487,31,2000.0,101,30,"2022/06/15 5:00:00","2022/06/22 4:59:59",0,0,0
488,41,2000.0,101,40,"2022/06/15 5:00:00","2022/06/22 4:59:59",0,0,0
489,151,1500.0,6004,80,"2022/05/31 11:00:00","2022/06/14 23:59:59",0,0,0
490,152,1500.0,6005,80,"2022/05/31 11:00:00","2022/06/14 23:59:59",0,0,0
491,31,2000.0,101,30,"2022/06/27 5:00:00","2022/07/01 4:59:59",0,0,0
492,41,2000.0,101,40,"2022/06/27 5:00:00","2022/07/01 4:59:59",0,0,0
493,32,2000.0,102,30,"2022/06/22 5:00:00","2022/06/27 4:59:59",0,0,0
494,42,2000.0,102,40,"2022/06/22 5:00:00","2022/06/27 4:59:59",0,0,0
495,37,2000.0,109,30,"2022/06/22 5:00:00","2022/06/27 4:59:59",0,0,0
496,38,2000.0,112,30,"2022/06/22 5:00:00","2022/06/27 4:59:59",0,0,0
497,251,1500.0,7004,80,"2022/06/16 12:00:00","2022/06/23 23:59:59",0,0,0
498,252,1500.0,7005,80,"2022/06/16 12:00:00","2022/06/23 23:59:59",0,0,0
499,34,2000.0,103,30,"2022/07/01 5:00:00","2022/07/05 4:59:59",0,0,0
500,44,2000.0,103,40,"2022/07/01 5:00:00","2022/07/05 4:59:59",0,0,0
501,31,2000.0,101,30,"2022/07/04 5:00:00","2022/07/10 4:59:59",0,0,0
502,41,2000.0,101,40,"2022/07/04 5:00:00","2022/07/10 4:59:59",0,0,0
503,32,2000.0,102,30,"2022/07/10 5:00:00","2022/07/13 4:59:59",0,0,0
504,42,2000.0,102,40,"2022/07/10 5:00:00","2022/07/13 4:59:59",0,0,0
505,37,2000.0,109,30,"2022/07/10 5:00:00","2022/07/15 4:59:59",0,0,0
506,38,2000.0,112,30,"2022/07/10 5:00:00","2022/07/15 4:59:59",0,0,0
507,45,2000.0,104,40,"2022/07/10 5:00:00","2022/07/19 4:59:59",0,0,0
508,34,2000.0,103,30,"2022/07/13 5:00:00","2022/07/20 4:59:59",0,0,0
509,44,2000.0,103,40,"2022/07/13 5:00:00","2022/07/20 4:59:59",0,0,0
510,151,1500.0,6004,80,"2022/06/30 11:00:00","2022/07/14 23:59:59",0,0,0
511,152,1500.0,6005,80,"2022/06/30 11:00:00","2022/07/14 23:59:59",0,0,0
512,31,2000.0,101,30,"2022/07/14 5:00:00","2022/07/21 4:59:59",0,0,0
513,41,2000.0,101,40,"2022/07/14 5:00:00","2022/07/21 4:59:59",0,0,0
514,32,2000.0,102,30,"2022/07/22 5:00:00","2022/07/27 4:59:59",0,0,0
515,42,2000.0,102,40,"2022/07/22 5:00:00","2022/07/27 4:59:59",0,0,0
516,37,2000.0,109,30,"2022/07/22 5:00:00","2022/07/27 4:59:59",0,0,0
517,38,2000.0,112,30,"2022/07/22 5:00:00","2022/07/27 4:59:59",0,0,0
518,31,2000.0,101,30,"2022/07/27 5:00:00","2022/07/31 4:59:59",0,0,0
519,41,2000.0,101,40,"2022/07/27 5:00:00","2022/07/31 4:59:59",0,0,0
520,34,2000.0,103,30,"2022/07/31 5:00:00","2022/08/07 4:59:59",0,0,0
521,44,2000.0,103,40,"2022/07/31 5:00:00","2022/08/07 4:59:59",0,0,0
522,251,1500.0,7004,80,"2022/07/16 12:00:00","2022/07/23 23:59:59",0,0,0
523,252,1500.0,7005,80,"2022/07/16 12:00:00","2022/07/23 23:59:59",0,0,0
524,31,2000.0,101,30,"2022/08/07 5:00:00","2022/08/12 4:59:59",0,0,0
525,41,2000.0,101,40,"2022/08/07 5:00:00","2022/08/12 4:59:59",0,0,0
526,32,2000.0,102,30,"2022/08/12 5:00:00","2022/08/15 4:59:59",0,0,0
527,42,2000.0,102,40,"2022/08/12 5:00:00","2022/08/15 4:59:59",0,0,0
528,45,2000.0,104,40,"2022/08/12 5:00:00","2022/08/21 4:59:59",0,0,0
529,31,3000.0,101,30,"2022/08/15 5:00:00","2022/08/22 4:59:59",0,0,0
530,41,3000.0,101,40,"2022/08/15 5:00:00","2022/08/22 4:59:59",0,0,0
531,34,3000.0,103,30,"2022/08/15 5:00:00","2022/08/20 4:59:59",0,0,0
532,44,3000.0,103,40,"2022/08/15 5:00:00","2022/08/20 4:59:59",0,0,0
533,151,1500.0,6004,80,"2022/07/31 11:00:00","2022/08/14 23:59:59",0,0,0
534,152,1500.0,6005,80,"2022/07/31 11:00:00","2022/08/14 23:59:59",0,0,0
535,37,3000.0,109,30,"2022/08/20 5:00:00","2022/08/25 4:59:59",0,0,0
536,38,3000.0,112,30,"2022/08/20 5:00:00","2022/08/25 4:59:59",0,0,0
537,91,1500.0,101,100,"2022/08/20 5:00:00","2022/09/04 4:59:59",0,0,0
538,92,1500.0,102,100,"2022/08/20 5:00:00","2022/09/04 4:59:59",0,0,0
539,93,1500.0,111,100,"2022/08/20 5:00:00","2022/09/04 4:59:59",0,0,0
540,94,1500.0,109,100,"2022/08/20 5:00:00","2022/09/04 4:59:59",0,0,0
541,95,1500.0,112,100,"2022/08/20 5:00:00","2022/09/04 4:59:59",0,0,0
542,98,1500.0,7004,100,"2022/08/20 5:00:00","2022/08/23 23:59:59",0,0,0
543,99,1500.0,7005,100,"2022/08/20 5:00:00","2022/08/23 23:59:59",0,0,0
544,100,1500.0,8004,100,"2022/08/20 5:00:00","2022/09/04 4:59:59",0,0,0
545,101,1500.0,8005,100,"2022/08/20 5:00:00","2022/09/04 4:59:59",0,0,0
546,32,3000.0,102,30,"2022/08/22 5:00:00","2022/08/28 4:59:59",0,0,0
547,42,3000.0,102,40,"2022/08/22 5:00:00","2022/08/28 4:59:59",0,0,0
548,31,2000.0,101,30,"2022/08/28 5:00:00","2022/08/31 4:59:59",0,0,0
549,41,2000.0,101,40,"2022/08/28 5:00:00","2022/08/31 4:59:59",0,0,0
550,39,2000.0,111,30,"2022/08/28 5:00:00","2022/08/31 4:59:59",0,0,0
551,49,2000.0,111,40,"2022/08/28 5:00:00","2022/08/31 4:59:59",0,0,0
552,34,2000.0,103,30,"2022/08/31 5:00:00","2022/09/07 4:59:59",0,0,0
553,44,2000.0,103,40,"2022/08/31 5:00:00","2022/09/07 4:59:59",0,0,0
554,251,1500.0,7004,80,"2022/08/16 12:00:00","2022/08/23 23:59:59",0,0,0
555,252,1500.0,7005,80,"2022/08/16 12:00:00","2022/08/23 23:59:59",0,0,0
556,31,2000.0,101,30,"2022/09/03 5:00:00","2022/09/12 4:59:59",0,0,0
557,41,2000.0,101,40,"2022/09/03 5:00:00","2022/09/12 4:59:59",0,0,0
558,45,2000.0,104,40,"2022/09/08 5:00:00","2022/09/17 4:59:59",0,0,0
559,37,2000.0,109,30,"2022/09/09 5:00:00","2022/09/13 4:59:59",0,0,0
560,38,2000.0,112,30,"2022/09/09 5:00:00","2022/09/13 4:59:59",0,0,0
561,32,2000.0,102,30,"2022/09/12 5:00:00","2022/09/17 4:59:59",0,0,0
562,42,2000.0,102,40,"2022/09/12 5:00:00","2022/09/17 4:59:59",0,0,0
563,34,2000.0,103,30,"2022/09/13 5:00:00","2022/09/20 4:59:59",0,0,0
564,44,2000.0,103,40,"2022/09/13 5:00:00","2022/09/20 4:59:59",0,0,0
565,31,2000.0,101,30,"2022/09/17 5:00:00","2022/09/23 4:59:59",0,0,0
566,41,2000.0,101,40,"2022/09/17 5:00:00","2022/09/23 4:59:59",0,0,0
567,151,1500.0,6004,80,"2022/08/31 11:00:00","2022/09/14 23:59:59",0,0,0
568,152,1500.0,6005,80,"2022/08/31 11:00:00","2022/09/14 23:59:59",0,0,0
569,251,1500.0,7004,80,"2022/09/17 12:00:00","2022/09/24 23:59:59",0,0,0
570,252,1500.0,7005,80,"2022/09/17 12:00:00","2022/09/24 23:59:59",0,0,0
571,96,1500.0,6004,100,"2022/08/31 11:00:00","2022/09/04 4:59:59",0,0,0
572,97,1500.0,6005,100,"2022/08/31 11:00:00","2022/09/04 4:59:59",0,0,0
573,32,2000.0,102,30,"2022/09/23 5:00:00","2022/09/26 4:59:59",0,0,0
574,42,2000.0,102,40,"2022/09/23 5:00:00","2022/09/26 4:59:59",0,0,0
575,37,2000.0,109,30,"2022/09/23 5:00:00","2022/09/26 4:59:59",0,0,0
576,38,2000.0,112,30,"2022/09/23 5:00:00","2022/09/26 4:59:59",0,0,0
577,31,2000.0,101,30,"2022/09/26 5:00:00","2022/09/30 4:59:59",0,0,0
578,41,2000.0,101,40,"2022/09/26 5:00:00","2022/09/30 4:59:59",0,0,0
579,34,2000.0,103,30,"2022/09/30 5:00:00","2022/10/07 4:59:59",0,0,0
580,44,2000.0,103,40,"2022/09/30 5:00:00","2022/10/07 4:59:59",0,0,0
